2025-08-15 09:49:07,508 | INFO | __main__:__init__:85 | AIBot initialized with models: IV Predictor, Price Predictor, Anomaly Detector
2025-08-15 12:52:29,701 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:52:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:52:38,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:52:39,786 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:52:39,786 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:52:39,786 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:52:39,786 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:52:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:52:48,559 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:52:49,729 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:52:49,729 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:52:49,729 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:52:49,729 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:52:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:52:58,552 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:52:59,672 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:52:59,672 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:52:59,688 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:52:59,688 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:52:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:53:08,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:53:09,828 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:53:09,828 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:53:09,828 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:53:09,828 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:53:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:53:18,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:53:19,925 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:53:19,925 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:53:19,925 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:53:19,925 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:53:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:53:28,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:53:29,635 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:53:29,635 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:53:29,635 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:53:29,635 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:53:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:53:38,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:53:39,665 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:53:39,665 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:53:39,665 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:53:39,665 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:53:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:53:48,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:53:49,670 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:53:49,670 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:53:49,687 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:53:49,687 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:53:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:53:58,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:53:59,732 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:53:59,732 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:53:59,732 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:53:59,732 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:53:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:54:08,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:54:09,639 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:54:09,639 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:54:09,639 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:54:09,639 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:54:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:54:18,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:54:19,683 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:54:19,683 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:54:19,683 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:54:19,683 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:54:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:54:28,551 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:54:29,736 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:54:29,736 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:54:29,736 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:54:29,736 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:54:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:54:38,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:54:39,763 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:54:39,763 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:54:39,763 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:54:39,763 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:54:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:54:48,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:54:49,729 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:54:49,729 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:54:49,729 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:54:49,729 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:54:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:54:58,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:54:59,839 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:54:59,839 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:54:59,839 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:54:59,839 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:54:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:55:08,543 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:55:09,828 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:55:09,828 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:55:09,828 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:55:09,828 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:55:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:55:18,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:55:19,807 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:55:19,807 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:55:19,807 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:55:19,807 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:55:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:55:28,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:55:29,645 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:55:29,645 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:55:29,645 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:55:29,645 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:55:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:55:38,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:55:39,723 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:55:39,739 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:55:39,739 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:55:39,739 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:55:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:55:48,551 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:55:49,653 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:55:49,653 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:55:49,653 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:55:49,653 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:55:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:55:58,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:55:59,735 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:55:59,735 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:55:59,735 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:55:59,735 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:55:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:56:08,550 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:56:09,736 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:56:09,736 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:56:09,736 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:56:09,736 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:56:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:56:18,559 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:56:19,735 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:56:19,735 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:56:19,735 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:56:19,735 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:56:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:56:28,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:56:29,734 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:56:29,734 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:56:29,734 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:56:29,734 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:56:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:56:38,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:56:39,746 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 12:56:39,746 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 12:56:39,746 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 12:56:39,748 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 12:56:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 12:56:48,544 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 12:56:49,747 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
